Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion,Unit_Price,Cost_Per_Item,Profit,Customer_ID,Basket_Size,Product_Category,Category,Sub_Category,Hour,Day,Month
1000000351,2021-12-13 16:53:00,debbie burns,"lawnmower,soda,beef,shampoo",1,37.88,mobile payment,boston,pharmacy,True,teenager,fall,,37.88,24.88515056,12.99484944,202086,4,lawn mower,garden tools,lawn mower,16,monday,2021-12
1000000352,2021-09-29 10:27:00,william cole,"toothpaste,airfreshener,toothpaste",5,92.53,debit card,miami,convenience store,True,young adult,winter,,18.506,11.0593353,37.23332348,614761,3,toothpaste,personal care,toothpaste,10,wednesday,2021-09
1000000353,2024-03-18 04:37:00,david gallagher,"plantfertilizer,handsanitizer,potatoes,showergel",4,34.83,cash,boston,specialty store,True,student,summer,,8.7075,3.908625457,19.19549817,908993,4,plant fertilizer,garden tools,plant fertilizer,4,monday,2024-03
1000000354,2022-03-19 18:56:00,melissa mullins,handsanitizer,4,44.79,credit card,boston,department store,False,middle-aged,fall,bogo (buy one get one),11.1975,4.716058065,25.92576774,246556,1,hand sanitizer,home & misc,hand sanitizer,18,saturday,2022-03
1000000355,2020-12-07 08:07:00,james smith,"mop,showergel,cheese",9,87.09,cash,san francisco,department store,True,homemaker,summer,discount on selected items,9.676666667,5.735609831,35.46951152,75705,3,mop,cleaning equipment,mop,8,monday,2020-12
1000000356,2021-10-02 00:39:00,james harris,"shampoo,shampoo",5,27.92,mobile payment,dallas,specialty store,False,professional,winter,bogo (buy one get one),5.584,2.278011747,16.52994126,260826,2,shampoo,personal care,shampoo,0,saturday,2021-10
1000000357,2022-02-02 02:18:00,melinda daniels,"pancakemix,toiletpaper,papertowels",3,23.43,credit card,chicago,specialty store,True,teenager,spring,,7.81,4.496472187,9.940583439,726175,3,pancake mix,grains & bakery,pancake mix,2,wednesday,2022-02
1000000358,2022-03-08 03:02:00,barbara shepard,"oliveoil,tea",7,56.8,mobile payment,atlanta,specialty store,True,professional,fall,bogo (buy one get one),8.114285714,5.534503331,18.05847669,2686,2,olive oil,pantry & snacks,olive oil,3,tuesday,2022-03
1000000359,2023-12-07 14:00:00,tyler lambert,"beef,onions",8,84.44,mobile payment,boston,department store,False,homemaker,fall,discount on selected items,10.555,6.044238984,36.08608813,348120,2,beef,meat & seafood,beef,14,thursday,2023-12
1000000360,2023-12-03 00:49:00,amanda sanchez,"beef,oliveoil",9,13.58,cash,chicago,department store,False,homemaker,winter,,1.508888889,0.779267142,6.566595721,729696,2,beef,meat & seafood,beef,0,sunday,2023-12
1000000361,2023-10-04 18:32:00,kelly tucker,babywipes,6,19.22,mobile payment,san francisco,specialty store,True,young adult,summer,bogo (buy one get one),3.203333333,1.899533311,7.822800132,42959,1,baby wipes,baby care,baby wipes,18,wednesday,2023-10
1000000362,2020-08-22 18:00:00,tiffany wilson,"toothpaste,vacuumcleaner,mayonnaise,ketchup",7,85.72,cash,chicago,specialty store,False,teenager,summer,discount on selected items,12.24571429,6.581775905,39.64756867,753771,4,toothpaste,personal care,toothpaste,18,saturday,2020-08
1000000363,2023-03-26 06:38:00,seth johnson,"dustpan,peanutbutter",3,97.56,credit card,seattle,convenience store,True,young adult,winter,,32.52,18.3310374,42.56688781,880741,2,dustpan,cleaning equipment,dustpan,6,sunday,2023-03
1000000364,2020-03-21 19:13:00,julie perez,"mop,toothpaste",9,47.37,debit card,seattle,supermarket,True,senior citizen,spring,discount on selected items,5.263333333,3.591906266,15.0428436,232662,2,mop,cleaning equipment,mop,19,saturday,2020-03
1000000365,2021-12-07 23:42:00,dustin taylor,"honey,chips,pickles,shampoo,milk",9,53.5,mobile payment,boston,supermarket,False,senior citizen,fall,bogo (buy one get one),5.944444444,3.066327482,25.90305266,15631,5,honey,pantry & snacks,honey,23,tuesday,2021-12
1000000366,2021-04-23 07:59:00,julia ramirez,extensioncords,3,57.72,mobile payment,houston,pharmacy,False,retiree,summer,bogo (buy one get one),19.24,13.24399193,17.9880242,954619,1,extension cords,household electronics,extension cords,7,friday,2021-04
1000000367,2023-04-03 05:06:00,richard benjamin,"honey,mop,spinach,femininehygieneproducts",3,46.88,cash,san francisco,supermarket,True,senior citizen,winter,,15.62666667,10.49495048,15.39514857,821921,4,honey,pantry & snacks,honey,5,monday,2023-04
1000000368,2021-05-21 13:54:00,richard hamilton,"ironingboard,toothbrush,toothpaste",4,97.58,credit card,new york,department store,True,young adult,fall,,24.395,11.19089742,52.81641032,440031,3,ironing board,household electronics,ironing board,13,friday,2021-05
1000000369,2022-08-31 08:17:00,deborah reid,"insectrepellent,lawnmower",8,7.26,debit card,miami,warehouse club,True,senior citizen,winter,,0.9075,0.381883614,4.204931087,464534,2,insect repellent,other,insect repellent,8,wednesday,2022-08
1000000370,2023-11-19 20:51:00,rachel brown,apple,2,8.4,cash,chicago,convenience store,False,teenager,summer,,4.2,1.806980282,4.786039437,351534,1,apple,fruits,apple,20,sunday,2023-11
1000000371,2020-08-18 04:17:00,brett smith,toiletpaper,7,62.14,debit card,chicago,department store,True,homemaker,winter,discount on selected items,8.877142857,3.599384468,36.94430873,763588,1,toilet paper,cleaning supplies,toilet paper,4,tuesday,2020-08
1000000372,2021-06-28 15:03:00,austin hughes,laundrydetergent,9,68.55,cash,boston,pharmacy,False,teenager,spring,,7.616666667,3.262468832,39.18778051,305338,1,laundry detergent,cleaning supplies,laundry detergent,15,monday,2021-06
1000000373,2020-12-23 04:04:00,mark smith,"papertowels,onions,water",3,70.09,debit card,houston,convenience store,False,professional,winter,bogo (buy one get one),23.36333333,14.13252781,27.69241658,179255,3,paper towels,cleaning supplies,paper towels,4,wednesday,2020-12
1000000374,2022-11-02 00:41:00,diana giles,"potatoes,yogurt,toothpaste,carrots",8,23.85,credit card,miami,pharmacy,False,teenager,summer,bogo (buy one get one),2.98125,1.256169347,13.80064522,858748,4,potatoes,vegetables,potatoes,0,wednesday,2022-11
1000000375,2023-01-22 00:34:00,cassandra lloyd,"cheese,cleaningspray,insectrepellent,beef",8,52.07,cash,san francisco,department store,False,student,summer,discount on selected items,6.50875,3.22633979,26.25928168,888135,4,cheese,dairy,cheese,0,sunday,2023-01
1000000376,2021-08-01 20:48:00,laura phillips,"chicken,toothpaste,pickles,laundrydetergent",4,73.02,mobile payment,san francisco,specialty store,False,student,summer,bogo (buy one get one),18.255,11.92895964,25.30416144,985812,4,chicken,meat & seafood,chicken,20,sunday,2021-08
1000000377,2023-07-02 04:52:00,derrick chen,"apple,dustpan,plantfertilizer,trashbags,trashcans",10,75.92,credit card,los angeles,warehouse club,True,student,summer,bogo (buy one get one),7.592,3.089804161,45.02195839,541197,5,apple,fruits,apple,4,sunday,2023-07
1000000378,2020-06-26 18:40:00,patricia bernard,"tomatoes,yogurt,vinegar,cheese",3,39.81,credit card,atlanta,convenience store,False,young adult,fall,,13.27,8.550399029,14.15880291,564234,4,tomatoes,vegetables,tomatoes,18,friday,2020-06
1000000379,2023-01-12 02:37:00,rebecca martinez,"shrimp,peanutbutter,vinegar,beef,handsanitizer",5,76.15,mobile payment,seattle,specialty store,False,middle-aged,spring,bogo (buy one get one),15.23,7.379794466,39.25102767,793206,5,shrimp,meat & seafood,shrimp,2,thursday,2023-01
1000000380,2021-04-20 20:48:00,victor stein,"hairgel,dishsoap,rice,salmon",10,64.22,mobile payment,los angeles,specialty store,False,senior citizen,fall,,6.422,2.796456357,36.25543643,875818,4,hair gel,personal care,hair gel,20,tuesday,2021-04
1000000381,2020-03-17 06:46:00,thomas mason,"shavingcream,spinach,deodorant",2,45.26,credit card,boston,supermarket,True,student,summer,bogo (buy one get one),22.63,13.78214862,17.69570277,63777,3,shaving cream,personal care,shaving cream,6,tuesday,2020-03
1000000382,2020-10-10 15:23:00,carla thomas,"toothbrush,plantfertilizer",7,33.01,debit card,boston,supermarket,False,homemaker,fall,bogo (buy one get one),4.715714286,2.776060145,13.57757899,789737,2,toothbrush,personal care,toothbrush,15,saturday,2020-10
1000000383,2021-12-18 21:20:00,bradley smith,orange,8,42.14,credit card,seattle,convenience store,False,homemaker,fall,,5.2675,3.493625149,14.1909988,474504,1,orange,fruits,orange,21,saturday,2021-12
1000000384,2020-06-30 18:24:00,joshua chase,"sponges,airfreshener,banana,femininehygieneproducts,shavingcream",5,50.18,credit card,houston,convenience store,True,young adult,winter,bogo (buy one get one),10.036,6.227551899,19.04224051,934236,5,sponges,cleaning supplies,sponges,18,tuesday,2020-06
1000000385,2023-07-08 14:17:00,cheryl olsen,"cleaningrags,jam,cheese,carrots",3,64.83,cash,boston,warehouse club,False,senior citizen,fall,discount on selected items,21.61,13.85296687,23.27109938,849719,4,cleaning rags,cleaning supplies,cleaning rags,14,saturday,2023-07
1000000386,2021-04-03 23:52:00,benjamin cabrera,"tuna,babywipes,carrots",3,26.2,debit card,dallas,convenience store,False,homemaker,fall,,8.733333333,4.232263913,13.50320826,836902,3,tuna,meat & seafood,tuna,23,saturday,2021-04
1000000387,2021-05-18 22:19:00,joseph nichols,"plantfertilizer,pickles,oliveoil,pancakemix,deodorant",7,65.94,debit card,chicago,pharmacy,True,student,summer,bogo (buy one get one),9.42,4.269444151,36.05389094,453677,5,plant fertilizer,garden tools,plant fertilizer,22,tuesday,2021-05
1000000388,2023-07-09 10:26:00,meghan johnson,"razors,extensioncords,orange,icecream,pasta",4,63.15,cash,houston,convenience store,True,senior citizen,winter,discount on selected items,15.7875,9.870099117,23.66960353,362823,5,razors,other,razors,10,sunday,2023-07
1000000389,2020-09-14 01:48:00,holly mora,"bathtowels,rice,cleaningrags",5,87.35,debit card,miami,specialty store,False,homemaker,spring,bogo (buy one get one),17.47,11.21662087,31.26689566,557993,3,bath towels,home & misc,bath towels,1,monday,2020-09
1000000390,2024-03-14 19:01:00,michael smith,salmon,8,65.9,debit card,new york,convenience store,False,professional,spring,,8.2375,5.742785832,19.95771334,202007,1,salmon,meat & seafood,salmon,19,thursday,2024-03
1000000391,2024-01-13 17:11:00,paul york,"cannedsoup,cheese,beef",6,93.82,debit card,san francisco,department store,False,teenager,winter,discount on selected items,15.63666667,8.190256189,44.67846287,211265,3,canned soup,pantry & snacks,canned soup,17,saturday,2024-01
1000000392,2022-08-11 05:30:00,justin garza,toothpaste,1,80.96,mobile payment,san francisco,department store,True,young adult,spring,,80.96,41.41957527,39.54042473,534396,1,toothpaste,personal care,toothpaste,5,thursday,2022-08
1000000393,2023-05-27 18:18:00,james jones,"potatoes,toothbrush",2,67.96,mobile payment,chicago,department store,True,senior citizen,winter,discount on selected items,33.98,21.50675372,24.94649256,525950,2,potatoes,vegetables,potatoes,18,saturday,2023-05
1000000394,2022-03-06 15:18:00,randall davis,"showergel,shampoo,dishware",8,37.94,cash,boston,supermarket,False,teenager,spring,discount on selected items,4.7425,2.381878237,18.8849741,601199,3,shower gel,personal care,shower gel,15,sunday,2022-03
1000000395,2022-08-28 04:37:00,julie hopkins,"tea,beef,coffee",9,83.46,mobile payment,san francisco,pharmacy,False,professional,spring,bogo (buy one get one),9.273333333,6.298700213,26.77169808,980252,3,tea,beverages,tea,4,sunday,2022-08
1000000396,2020-10-30 09:20:00,zachary compton,"oliveoil,banana,orange,coffee",6,70.61,debit card,seattle,supermarket,False,student,spring,discount on selected items,11.76833333,7.737959554,24.18224268,524669,4,olive oil,pantry & snacks,olive oil,9,friday,2020-10
1000000397,2021-02-19 11:51:00,michelle white,"bread,bread,trashcans,beef",9,42.74,mobile payment,atlanta,pharmacy,True,middle-aged,fall,bogo (buy one get one),4.748888889,2.510729047,20.14343858,776600,4,bread,grains & bakery,bread,11,friday,2021-02
1000000398,2023-02-05 15:44:00,jennifer owens,eggs,7,93.47,debit card,dallas,department store,True,professional,summer,bogo (buy one get one),13.35285714,8.349025087,35.02682439,964761,1,eggs,meat & seafood,eggs,15,sunday,2023-02
1000000399,2022-08-25 15:48:00,james howe md,rice,2,12.11,cash,dallas,pharmacy,False,homemaker,fall,bogo (buy one get one),6.055,3.792627131,4.524745738,642173,1,rice,grains & bakery,rice,15,thursday,2022-08
1000000400,2021-03-20 15:08:00,kimberly gomez,"toothpaste,extensioncords,lawnmower,yogurt",10,96.09,credit card,houston,supermarket,True,senior citizen,spring,,9.609,4.140875177,54.68124823,553612,4,toothpaste,personal care,toothpaste,15,saturday,2021-03
1000000401,2020-09-06 06:05:00,kathy ross,trashbags,9,27.43,credit card,san francisco,supermarket,False,teenager,winter,bogo (buy one get one),3.047777778,2.044345319,9.030892131,490961,1,trash bags,cleaning supplies,trash bags,6,sunday,2020-09
1000000402,2020-08-15 21:47:00,ariel howell,broom,3,48.89,credit card,chicago,department store,False,middle-aged,spring,,16.29666667,8.988845516,21.92346345,942999,1,broom,cleaning equipment,broom,21,saturday,2020-08
1000000403,2020-04-05 04:08:00,lisa smith,"tea,gardenhose,lawnmower,butter,broom",3,58.34,credit card,houston,warehouse club,True,young adult,spring,bogo (buy one get one),19.44666667,12.60021952,20.53934143,207690,5,tea,beverages,tea,4,sunday,2020-04
1000000404,2021-04-28 13:09:00,randy nelson,orange,2,13.42,mobile payment,los angeles,supermarket,True,retiree,fall,,6.71,3.328259847,6.763480306,385856,1,orange,fruits,orange,13,wednesday,2021-04
1000000405,2022-09-14 07:20:00,joseph miller,cannedsoup,7,10.64,cash,houston,specialty store,True,middle-aged,summer,discount on selected items,1.52,1.016358592,3.525489855,283074,1,canned soup,pantry & snacks,canned soup,7,wednesday,2022-09
1000000406,2022-09-17 14:28:00,paul hart,"pasta,tissues,cannedsoup,icecream",9,84.6,debit card,miami,convenience store,False,teenager,winter,discount on selected items,9.4,4.857548734,40.88206139,938870,4,pasta,grains & bakery,pasta,14,saturday,2022-09
1000000407,2020-09-22 11:18:00,megan hardin,"icecream,showergel,toothpaste,laundrydetergent,vacuumcleaner",7,30.16,debit card,houston,warehouse club,False,young adult,spring,bogo (buy one get one),4.308571429,1.73743701,17.99794093,515612,5,ice cream,dairy,ice cream,11,tuesday,2020-09
1000000408,2020-11-20 17:02:00,jennifer lee,"shavingcream,mustard,peanutbutter,toothpaste,toothbrush",1,92.09,debit card,chicago,warehouse club,True,teenager,spring,discount on selected items,92.09,61.84898786,30.24101214,247363,5,shaving cream,personal care,shaving cream,17,friday,2020-11
1000000409,2021-07-14 06:54:00,matthew hall,bbqsauce,7,83.24,debit card,dallas,convenience store,True,senior citizen,fall,discount on selected items,11.89142857,5.082230128,47.66438911,35596,1,bbq sauce,condiments,bbq sauce,6,wednesday,2021-07
1000000410,2020-04-24 17:56:00,thomas green,"mustard,bread,chicken,pickles,bread",9,24.26,debit card,new york,convenience store,True,homemaker,fall,,2.695555556,1.336440517,12.23203535,607315,5,mustard,condiments,mustard,17,friday,2020-04
1000000411,2020-07-18 18:11:00,george ruiz,"bbqsauce,syrup",2,52.49,mobile payment,new york,specialty store,True,student,summer,,26.245,17.9783129,16.5333742,699429,2,bbq sauce,condiments,bbq sauce,18,saturday,2020-07
1000000412,2021-05-12 01:27:00,cameron garner,"powerstrips,plantfertilizer",7,9.6,credit card,los angeles,specialty store,True,retiree,fall,discount on selected items,1.371428571,0.939678369,3.022251417,332822,2,power strips,household electronics,power strips,1,wednesday,2021-05
1000000413,2023-02-10 21:43:00,paul clarke,"mustard,bathtowels",3,86.06,debit card,boston,warehouse club,False,professional,spring,bogo (buy one get one),28.68666667,16.40967313,36.8309806,91432,2,mustard,condiments,mustard,21,friday,2023-02
1000000414,2024-04-02 07:14:00,william randolph,ironingboard,3,19.45,credit card,seattle,department store,False,teenager,winter,discount on selected items,6.483333333,3.822256711,7.983229867,586979,1,ironing board,household electronics,ironing board,7,tuesday,2024-04
1000000415,2021-11-16 05:52:00,kevin morris,"dustpan,soap,banana,showergel",7,50.27,debit card,chicago,supermarket,True,homemaker,summer,bogo (buy one get one),7.181428571,3.838715274,23.39899308,499303,4,dustpan,cleaning equipment,dustpan,5,tuesday,2021-11
1000000416,2023-07-14 11:48:00,andrew smith,"soda,carrots,water,razors,cleaningrags",5,86.89,cash,houston,department store,False,middle-aged,fall,,17.378,8.479825037,44.49087481,107654,5,soda,pantry & snacks,soda,11,friday,2023-07
1000000417,2020-12-26 11:06:00,whitney mercado,"onions,dishware,hairgel",9,90.44,credit card,san francisco,supermarket,False,middle-aged,spring,discount on selected items,10.04888889,5.010369605,45.34667356,34882,3,onions,vegetables,onions,11,saturday,2020-12
1000000418,2021-10-29 22:49:00,dennis cruz,"handsanitizer,razors",5,50.88,cash,seattle,department store,False,middle-aged,fall,,10.176,6.123464343,20.26267829,807944,2,hand sanitizer,home & misc,hand sanitizer,22,friday,2021-10
